user,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
1.0,1.3748159266768218,-0.7888516841216574,1.2089313846373897,-0.07286016254551567,1.4311166974106955,1.7972766343292594,-1.502396923475737,-0.09921457461210446,-0.33541758516988146,-0.883557994361887
2.0,-0.23750835298586773,-1.1630004464722856,1.164505090827179,0.9548841936906919,-0.24358122890358733,0.08309364654009618,0.0824411064183047,-0.6949236689928348,-1.5089554482788397,-0.7487046768088206
3.0,3.20629371890464,-0.0051106365864829716,-1.9546889552600835,1.3114026030595967,0.11658062185721199,-0.26473201479120895,-0.07687157810361131,0.05109246243662323,0.0137891604299884,-0.0021689011845419668
4.0,-1.2373379711788879,2.048717704365821,0.36909382893010156,0.45712444029058624,-0.1366805222503051,0.47760897952741166,0.7164614282682799,0.09955314088530202,-0.17368322570470007,-0.00971714615487303
5.0,2.352021464275486,0.07564419249285387,-0.2419263199936661,-0.8025812229935797,-0.8810214842258868,-0.2523763274510651,-0.03615700381857842,1.0508273582621133,-0.8033341186922325,0.4290907658853798
6.0,1.1964352960567979,-0.20429337375064066,0.1943248746931634,-1.4681477326951302,-0.13253021372726903,-0.1900366943080915,0.12430252487290318,-0.17417623588298614,0.7734227576378089,-0.994112730728983
7.0,-1.540463868615937,-1.3588923395818076,-1.4069269286284387,-0.7865040834769672,-0.4309326265416884,1.0909979391887663,0.9404673100008081,-0.9659046561432292,-0.1254256401668809,1.7141746673819243
8.0,2.168632834181042,0.5867379397698519,0.17525903473271795,-1.7731445364640857,-1.8509925321190985,-0.3944726488285505,-0.14808720874943074,2.6586240879434992,-1.79070308331497,0.9024469590590891
9.0,1.5614654583460403,0.25727130398268144,0.024260242924037678,-0.48601676316981735,-0.6031253306333356,-0.060574359492125446,0.12162300485203766,0.45523087399725715,-0.4257419926410253,0.27719072624247965
10.0,-0.5212850602339735,2.6511814888958654,0.7615433890092651,0.9594432265028713,-0.40417395884342633,0.6963264424395559,0.9250836177451539,0.020135427715435215,-0.03981427877533022,0.19136866695197433
11.0,2.825293878342885,0.11664533859601475,-0.4544127598300577,-0.7762622034059393,-0.7372836230709087,-0.31325642211855365,-0.09265755369364824,0.690593769701482,-0.49422165709578386,0.21932340125580324
12.0,0.9012001975744741,0.8901195365979507,1.3410926614345324,-1.494032075763411,-0.056092125442954104,0.09946687204671457,0.30938004546403947,-1.5971682919192252,0.9643225044711669,-0.866287145945847
13.0,0.547153742165696,-1.0537382408301124,1.5287062618567742,-0.4010424557861775,2.3018680173979806,-1.2560195593441972,1.2706701974490948,-0.36293052064707404,-0.7037212570342236,-0.24500883193948647
14.0,-1.9133210116492003,-1.9407677452621022,-1.6020737842915966,-0.8556917063223496,-0.6045598077379397,1.3937767335461428,1.1419713143943522,-1.3198074375605613,-0.33667014212004687,2.0240648754692128
15.0,-1.4762422231828967,-1.9499213867985028,-1.2329832285068318,-0.6638528882277143,-0.4136051969502174,1.0159549115812962,1.471646298698967,0.8262559550387649,0.8089884808142949,-1.009184132498756
16.0,1.4260697229944541,-1.2811646830961547,1.3486810456724878,0.6615385059259171,1.2259414929092076,2.5565321218041372,-1.838351556967387,1.0400904931595427,0.09404375450481867,-0.08995071628161759
17.0,2.10705464271563,-0.002003744025181891,-0.7225446094135864,0.2421628383594749,-0.2653228463684347,-0.141623514056114,0.06579428909097305,0.4577179063339193,-0.37389436616701066,0.2587504508473716
18.0,2.269630800908572,0.18688078278709086,-1.220004351776886,1.0306785456398007,0.12490514028420514,-0.07469822361858361,0.1191238337734656,-0.07294200019070853,0.0746395128963007,0.08713250437255887
19.0,-1.606613158136883,2.865137528679348,0.19059299256742077,0.7316914909017219,-0.15937873371640932,0.5818019244265158,0.9195833119911909,0.7322226624928615,0.2442471810808894,-0.0733211206947209
20.0,1.8083802425127575,-0.1058067147349249,1.007522671119328,-1.442285641410588,-0.40420383232366275,-0.2398511144550991,-0.05979008250932238,-0.7350409777999413,0.021558839947901677,-0.6752374271155012
21.0,-1.1418293261602241,-0.3464767114004144,-0.6392382567434891,-0.23398270205859625,-0.05595955556145471,0.38661572958783713,0.6117697892255081,0.2848020189858894,-0.013365674529095057,-0.051279713738250014
22.0,-0.6436709046411713,-0.7715010380070877,0.2874208514421386,0.19087887315581484,0.001409491547892148,-0.39250051412033893,-0.7000266983232551,-0.9309317343962695,-1.0348555112895756,-0.005298542185654218
23.0,-0.1486034844621778,-0.38723077589363797,-0.6706955065011352,-0.7602558299069068,0.06955615749143,-0.1252120926567121,-0.22426144049330315,-0.630353922052353,0.2648352207023201,0.45317678912225495
24.0,-1.534422507857651,-0.8514731659069116,-1.2971535275340929,-0.7772757568589956,-0.0019658552285730375,0.03959863957609595,-0.49685819899642786,-1.2584040153575557,-0.500188119274074,2.10465415921059
25.0,-0.37640496194876993,-2.0982402366875093,1.6178961875502487,1.3627613286872546,-0.6708103993676668,-0.028975794075066088,0.05484153933695574,-0.3004763061933011,-0.5897889090357231,-0.27917470782677806
26.0,2.074393730520614,-0.35134119914125767,2.064224226614525,-1.384509907955914,0.755332733605989,1.76735599895063,-1.4130566132585134,-0.19574606251814228,1.6995678928715086,0.20247691628047892
27.0,-1.0023926602905653,-1.5802981749057015,0.49000638405886876,0.28151211182906555,-0.26482741685101946,0.07052855848381624,-0.06381220680850368,-0.7334624652521382,-1.0386776284764698,-0.7807709354114976
28.0,1.7122810453630957,-1.116861746594641,1.759239135427321,-0.09913735559689626,-1.1258847876542333,-0.553728406811062,-0.23440102570277044,0.34492905560288545,1.4681021488909745,0.3318431610316625
29.0,1.388714168158011,0.7043106233953956,-0.1610333649143186,0.1467676110916522,-0.4767390651781101,0.10110681440191482,0.29044304029958434,0.44135943723259785,-0.2977191081241224,0.4562564694992707
30.0,-1.7095858259775967,2.7489178663193625,0.33848798539655917,0.5353795202846677,-0.04481788206898724,0.10488926371543669,0.10434857315035939,0.04729770005320272,-0.09121757235202309,0.20020039601682793
31.0,-0.5609189635926806,-1.4714994887229809,0.4509423642670622,0.038528673036423336,-0.20626977449893072,0.2859798222940413,0.43060402634619527,-0.431556555511316,-0.5891516947514971,-0.9112570283984065
32.0,-0.28711448947158147,2.114975668982726,0.20685057656940936,0.1081581115284883,0.06953466747537854,-0.11930797470637156,-0.29573942818640153,-0.911959525096565,0.7573181357308096,0.4308582712512335
33.0,-2.6216349608458804,-0.9496106642144666,-1.4010032431508876,-0.7663895138209049,0.6002674079602364,-1.5192889902025037,-2.1149147450036643,0.3687541019431803,0.21971276265004883,-0.24346665358208794
34.0,3.1474647301627723,-0.14062479308334677,-1.6817794207881074,0.4110457208081381,-0.2827622720516219,-0.21235349812096588,0.04721671476346373,0.44362890422084517,0.10181878094433836,-0.2397373177270562
35.0,3.0629076817127228,0.39042787411263774,-2.4495943117728682,2.362362166726584,0.5696936132534218,-0.10403020630926388,0.02711728172401068,-0.8047682077475998,0.6671072132250361,-0.27950751002727114
36.0,-0.9573672981566531,2.263263491555303,0.31151594010890526,0.11043715782139707,0.007162071326870495,-0.14972661439193713,-0.2985539579255764,-0.33244436501064356,0.445103976966922,0.510303362250761
37.0,-1.0093142065944098,2.129237235022326,0.43710795516911694,0.2151066355327002,0.005827352860214728,-0.18034344131645927,-0.3399913966191888,-0.3616556199419559,0.29071751389238537,0.38080895499932155
38.0,-1.34147696807669,3.1887605009823963,0.2522847915030857,0.8964149305157768,-0.0032798531529183673,0.251537400396095,0.5848236357988815,0.8841631508586217,0.12637514272789688,-0.22850574727037515
39.0,-1.3607585649338152,-0.2533846939425724,-0.27430280018597636,0.06494743452705741,0.09955135886761411,-0.22522645137756206,-0.39629895750281763,-0.32450181745334405,-0.771392966487537,0.301291115975743
40.0,1.638414650081121,0.10956871022551537,0.9580390872134277,-1.4246636313023135,0.14453803582320676,-0.12038548262239429,0.044299348748115724,-1.9578448225989207,1.09426513618429,-1.070668008393998
41.0,-1.501194099082655,2.4167725879695388,0.33346622334997555,0.47092208436034494,-0.02945292859419935,0.3720834297899421,0.6379070285083833,0.34253579205094453,0.009082782770943152,-0.07774265246761024
42.0,2.1632589370831794,0.1000537813206291,-0.3950284896347556,-0.7490592160539755,-0.7003541167079341,-0.3389249965913012,-0.11122090844088885,1.0874192637146383,-0.6491533970238099,0.3364167957931498
43.0,-1.2740136628515093,-0.15509937160348294,-1.561327301840963,-0.5194364342005476,0.2898133883248473,-0.366756645636007,-0.9259986172385587,-1.201287509245529,-0.0901217155462567,1.66301180705797
44.0,-1.3849453937236127,-0.5705443511310531,0.6062631741873876,-0.06337915058924598,0.13313449364720398,0.008564858146987432,0.0943549080791976,-0.5908312642546306,-0.8646599402052756,-0.635920884549023
45.0,1.8944328206866592,-0.1648185899300599,-0.15294854787359366,-0.3468695681684485,0.09200195952477566,-0.4688698975836692,-0.2780517619353369,-0.4159434380842946,0.14321678296293888,-0.7868739058931906
46.0,-1.875857899922024,-1.1679166757966233,-1.4600827367935285,-1.052341600346766,-0.3804623760511157,0.9287984776070368,0.6092978077973975,-1.3054283638924455,-0.10178997309513088,1.9019908635759626
47.0,-2.1130899607788445,1.735015232856503,0.10529350254698326,0.2998446567642964,0.3041246743776478,-0.5494416389052065,-0.6673349581419913,0.23188219807890342,-0.2954823783690276,-0.21710091869206283
48.0,-2.269484390042718,-1.107832999674233,-1.2511181943309002,-0.6719400743628384,0.42891327554187414,-0.5866494450743238,-0.6919905063044628,0.5560460244372503,0.15052337012623285,-0.2386882853989121
49.0,-2.077307580518163,-1.436397380695571,-0.948269020759564,-0.44417624163499947,0.24145709249001776,-0.27992783860619835,-0.31436669760951597,0.39009577241861276,-0.11344433268625816,-0.41656173202896385
50.0,1.2194625694023076,-0.22427203572648835,0.3355066592461263,-0.459112689770207,0.35480627420118066,-0.4222736841629278,-0.2630513549327697,-1.114341572920976,0.506054753839788,-1.2006357666241725
51.0,-1.0696714896397355,-1.2543489390724716,0.716571773474629,0.8542786919845199,-0.33789955079902934,0.48454919202307284,0.540043223290503,-0.5985069730967778,-1.668551253002933,-0.5766999010937242
52.0,-1.1520366871469911,-1.2248943093961016,0.9994405667487611,0.9944992422786046,-0.2074556632320193,-1.080494753457881,-1.4509422995847863,-0.16393778159095254,-0.5059949114065029,-0.4064476149822333
53.0,-1.109357118468128,2.2897278761487256,0.5147242632807316,0.9364133081664864,-0.2500661583556146,0.47758636080219247,0.7452946255569747,0.3435961390517322,-0.5232580729468201,-0.2804871987549507
54.0,0.1380324945075855,-0.5738985817568865,1.633235293748704,-0.42166578451720166,2.34722949147907,-1.256868776139715,1.2997529582168992,-0.2426491888072649,-0.5955514041936466,-0.3401551608793259
55.0,-1.0689423415407968,-0.8314733162424782,0.8312080927419416,0.8750463649913365,-0.20446471985287334,-0.249951096772616,-0.12518776286910427,0.2111888139681022,-0.2623347861279583,-0.027413899964294164
56.0,-0.9763520879407878,1.9781929408102137,0.22136361534673218,0.7614882953068278,-0.1781262940891643,0.11256989948406401,0.07149979216830021,-0.06877111220215656,-0.4658581438243541,0.23503971310932367
57.0,2.3474173749001395,0.2939943120631782,1.0098718875550858,-2.3954051029841334,-0.5191373673280008,-0.25293256486407084,-0.0221222843122642,-0.8330145730421995,0.5546453915196502,-0.5144167297515965
58.0,-1.005884929055316,-1.6935553504062426,0.5442763415196781,0.5703778776919413,-0.1103178972096672,-0.24056150587032202,-0.46022750249601274,-0.6634629538013118,-1.4046730987842155,-0.634692380194811
59.0,-0.8709446746818177,-0.013315735117543298,0.8510123292282785,-0.1752712178144126,0.22865510697535216,-0.3085315123507799,-0.15601070451715032,-0.3503035294153632,-0.3928973128726207,-1.1482308587853005
60.0,-0.026071716997079893,-0.6393571213427104,0.04980527235629226,0.16749933997273497,0.352223914187157,-0.42760550980673234,-0.319728119418653,-0.35901158627110424,-0.2476348789345161,-0.9167567336984993
61.0,-1.5241271454609422,-2.563028620660568,-0.6959360075355051,-0.1608225808208945,-1.0577948091089957,1.6876207912769419,1.934550223126721,-0.40353015409093324,0.5331280161810631,1.2960362929836247
62.0,-1.7690730553506897,0.8660108733807754,0.4511779434861059,0.4802139814500647,0.08181822019105554,-0.8725567962619268,-1.3615441594531255,-0.4252059160896208,-0.6867344388126752,-0.45753835680983146
63.0,-0.5029644308332809,-0.8401288449153068,-0.21477447647322628,0.7408756445332741,0.09728299763536576,0.06292327181235804,0.11751327345595243,-0.40782001476996665,-0.9606644548523234,-0.272636538110818
64.0,3.294530437609415,0.2502016088624547,0.279060745443891,-2.1853180156356227,-1.106156904283641,-0.4349151506874703,-0.16161538312551307,0.7439493357062429,-0.45809103122007444,0.15642770431758815
65.0,-0.5314421528198432,-1.6223959508654429,0.31875364542259754,-0.2422463910808012,1.2026313470070202,2.6213966345585984,-0.7586967971142403,-0.08097810867731878,-0.7152453753005813,0.40568219954745116
66.0,0.12575573999607478,-1.5788053028747746,1.5509533160763196,1.060071778004051,-0.4712816571409602,-0.15890742188417553,-0.09962724131737864,-0.5695368741869113,-0.6347707876217931,-0.35807953359776173
67.0,-2.130695382119196,-0.4641247156047462,-1.151385990487394,-0.5899852406462753,0.5231034301050018,-0.8594739527795192,-0.8695496137266421,1.0738987456590954,0.49453085248928935,-0.8064660875380674
68.0,-1.5532864980642553,-0.7252341917761457,-0.7125247030929962,-0.6786699076127996,0.4116464731155582,-0.8442258540438965,-0.8603712757510251,0.712125222569793,0.5796528124138632,-1.1251862129464976
69.0,-1.3078440599085046,-0.21962375349718344,-0.08450101404967926,0.37065354977960235,0.10781131358537216,-0.2874464391840483,-0.4573662200026563,-0.288623309963976,-0.9584359368353332,0.08360669607196985
70.0,0.8303633995500556,-1.3324595188932031,1.8590869055211905,0.5089493968330687,1.3834673797792718,2.5347507819125696,-1.9004933121655359,0.5443550299968318,0.4262380833574054,0.2820009584014798
71.0,2.234078927253752,-0.494961647519352,-1.6600411234303167,1.829298987779257,0.3596708123399911,-0.12120963663076884,0.028837992873296744,-0.5440320334097758,0.18723653692351358,-0.778001641887701
72.0,-0.533986233746922,2.494612967100394,0.633191893959766,0.7629321355873823,-0.2991157172519553,0.6177116927668023,0.8164629353060754,0.009601507770652001,0.28441066114834296,0.4237240360658511
73.0,1.581726778532515,0.9254710302685585,1.3088454111720802,-1.9484248886561952,-0.25829916642875106,0.004370615595049296,0.2345117480963146,-1.3922510472013616,0.9670933383061745,-0.6824192416573639
74.0,0.8394055051669977,1.1006481277106197,1.3897371842479853,-1.4349988910020934,-0.07582235676630282,0.1561034510527432,0.3696224319828325,-1.5972333893280186,1.0110901977603548,-0.803622291216517
75.0,0.2523831033573429,-2.294367586793739,0.9913692682209028,0.7031070519884098,-1.0940014000467209,0.2069202264756723,0.5879037988643495,0.2635173928074711,1.9474224608469977,0.5579874339641405
76.0,-2.219124274045393,-0.8171630326724217,-1.4168395254204083,-0.8181634913815099,0.5404158897314385,-0.6745346756483641,-0.5995000952137367,1.1482826240459,0.6673246648092295,-0.6751443295812906
77.0,-1.4257534628968154,-0.9005000972526442,0.5012378040213619,-0.11359068732171944,0.30834918655571614,-0.6683352510556154,-0.8638440163207924,-0.6561948909790316,-0.9502433136067706,-0.7073369284291082
78.0,-0.29703948391789725,2.1574073658660904,0.6830269690864159,0.40329913772256537,-0.24521925067858058,0.5295951796864394,0.7143438770208961,-0.23202129197220744,0.4573536640728843,0.3422268450262779
79.0,-0.4343651198416351,0.5414596914998182,1.1057186666669483,1.001168173432547,-0.44711488467156096,-0.23392789325391766,-0.36072498768036354,-0.27794224470233847,0.35072427508289444,0.7162911687181263
80.0,-0.7214245044993471,0.9114689729550702,0.4376863994506469,0.2703187032188726,-0.14388680254306035,0.34217484980093044,0.5514278098011663,-0.020306457161818975,0.02571294073744341,-0.31180018607417936
81.0,1.9085022624425465,-1.0608799365612007,1.1669825654766284,0.45543279780672197,3.6308879669173075,5.6599059619051,-3.4176639555117503,0.9532721571633598,-0.3022413211180132,0.06940372241304156
82.0,1.7113951734744335,0.3446040506908515,2.3639322798223796,-0.9896084094010539,3.5649546823149723,6.485546572851945,-3.641796116496496,1.5996141592944182,0.13822204030697932,0.38588681121827517
83.0,-0.5060040290404954,2.767916759689519,0.7974004258453325,0.9519346976086732,-0.41628520291904236,0.7637026072204213,0.9751753717763957,-0.05889273754294081,0.13298368674410924,0.39722966264616677
84.0,2.0962287058054554,-0.3022186106289233,2.0236731207545073,-1.3150964592641194,3.7104714211687977,6.480296828628023,-3.668573016990357,1.168130466737247,0.3243864507746013,0.5048463522711735
85.0,-0.16656184582509598,1.9161073882297799,0.4013325261051337,0.6229291722843386,-0.22927958025842674,0.4686485543439897,0.6521353008237059,-0.011380937966457907,0.2652216578869057,0.39468524251029197
86.0,-1.5259701703572481,2.998988368760634,0.4447708023183057,0.30174051786398637,-0.2084271785709256,0.2070021275297807,0.5294926135973642,1.0126128422878955,-0.1297910430051748,-0.1576566948130462
87.0,-1.8742888388874768,-1.4580649931334815,-0.9717428070553786,-0.47161177315897906,0.04629483125713625,0.19329361986645394,-0.03288567945119408,-0.6733941732107116,-0.7110182316691275,1.0333765539784072
88.0,0.004498440875853506,1.9086105555879627,0.782509073453159,0.29718017166617927,-0.3077839154808882,0.5899543397122661,0.7468142958908168,-0.4994178922854468,0.49286104645268897,0.42328919388655195
89.0,1.881044501380241,-0.0224461739604525,-0.7688103924802412,0.5404449982132022,-0.009222049295569986,-0.08074166265350499,0.11668972031225973,0.08723443901619288,-0.12715560556600372,0.12783511270154924
90.0,2.7137035952721513,0.3552803254053109,0.03952426503587264,-1.4427194080967543,-1.2152446915181672,-0.29816361540800407,-0.05599212961869103,1.3014165903638912,-0.8926520649890044,0.532817290280248
91.0,0.5786605974773015,-1.5950651127747344,2.019306770040091,1.1478396770189863,-0.46362144643883935,-0.4846280023694231,-0.3756466831724433,-0.5216898302571321,-0.27573692613676876,-0.7684864448500126
92.0,3.0383982285582647,-0.00649051498689164,-1.8964040517858727,1.3272107031136366,0.12627409474529505,-0.2419496332609218,-0.07184808414950095,-0.0555798117341847,0.053753135197461124,-0.05426805800330385
93.0,1.2874743205338786,1.1325138859314923,0.5697273979240041,-0.5229889590484155,0.009545650352044854,0.20209743096640798,0.3832271408868152,-1.3433766586087617,1.0321874598885086,-0.33337618839900285
94.0,-1.9140455649909962,2.6935753067397696,-0.06409245091258108,0.6793103280261605,0.1823727818482166,-0.7082947002310607,-1.0502224774891467,0.1981639852639981,-0.26447647105085526,0.26992605370604544
95.0,0.22739804680222434,1.6177302479938993,0.27637251972814814,-0.28107961501119094,0.04492473541577532,-0.2347853274406538,-0.25092946768588154,-0.6379536421478751,0.4173084740670482,-0.08686175712874088
96.0,-0.5953417403698238,2.7171672745325774,0.806285541971605,1.2731949760045278,-0.4048272693492169,0.6091751260875672,0.8878534698209978,0.22642522838837167,-0.5177608199589459,-0.2915560688498339
97.0,-0.684653082316433,1.2202539503999212,-0.11502638640690988,0.6917305942942629,-0.36662393580446406,0.7380487544715872,1.0581126123966254,0.3541909150694564,-0.2477826797128993,-0.24676454876969772
98.0,-0.9242796719435543,3.281576864080627,0.8894706124532524,0.95997124568585,-0.34354712436056983,0.6161885423868302,0.9358940359963182,0.241583522035173,-0.17411412053745237,-0.34984372148468235
99.0,1.294648118140205,-0.6129168617323283,1.5871106779690598,-1.2895518470282488,1.3407381614796854,-0.7797786017581583,1.2976873575965855,-0.7665341727296002,1.4839802709840788,0.3719657909101349
100.0,3.0795221237279504,-0.02590487843727971,-2.117188429139897,1.7131042825981107,0.40977573213977747,-0.21481127378504103,-0.03950080742203158,-0.3625923850316449,0.29934225915637913,-0.16017645228800104
